,X1,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,time,stock,sub_vector,relation_vector,obj_vector
929,928,0.417725753,0.468930635,0.426872616,0.38568134,0.370831287,0.44116384,0.428137286,0.479444642,0.436221662,0.397746482,0.373395506,0.408325582,0.44129654,0.457253643,0.444174497,0.47332512,0.379425839,0.4200901,0.445506692,0.492421006,0.420783802,0.393235341,0.395083056,0.491914748,0.445214524,0.515623772,0.44106485,0.460590323,0.471105967,0.427223945,0.400042081,0.41535483,0.412055446,0.416783876,0.422076666,0.4389787,0.446419945,0.334024325,0.454099275,0.431399445,0.39696543,0.466748177,0.39775464,0.45057755,0.439300456,0.38438162,0.389345916,0.397014405,0.47381462,0.491263811,2020/2/25,0,We,have contained,this
930,929,0.096820064,0.180485663,0.04445785,0.070299692,0.108081038,0.139684541,0.071577037,0.072727314,0.075934227,0.10765696,0.066391771,0.171137407,0.171450557,0.100162594,0.077583988,0.103202097,0.134396159,0.132189927,0.040915854,0.1809804,0.068468013,0.029255639,0.072964495,0.088888353,0.073125929,0.151411254,0.0673786,0.101189063,0.109851646,0.028991008,0.077642925,0.120424047,0.057041912,0.079090888,0.128638924,0.118788661,0.03154944,0.084558602,0.059025244,0.048889775,0.15242283,0.129182022,0.039121322,0.132371372,0.053692307,0.103128175,0.088046082,0.079136027,0.16332981,0.110402922,2020/3/27,0,Lockdown rules,baffle,Europeans
931,930,0.01950792,0.037158618,-0.056051511,-0.064179977,-0.003084924,-0.009012345,-0.093055882,0.032746882,-0.068100886,0.029307716,0.021432201,-0.050807816,-0.017362358,0.086077513,-0.066350504,-0.102873872,-0.049458467,-0.040725,-0.085490292,0.068523978,0.043346043,-0.051875089,0.00278404,0.049019857,-0.007885323,0.046845887,0.027750218,0.107037843,0.082254157,-0.094016613,0.025099581,-0.042716935,-0.058337496,-0.063749819,-0.015823132,-0.07028388,-0.077373893,-0.03881441,-0.093578624,-0.072421628,0.038436202,-0.016118334,-0.057883191,-0.0152532,-0.034133134,-0.038434841,0.002922656,-0.011701067,-0.022143285,0.025391986,2020/3/12,0,ways coronavirus,is changing,environment
932,931,0.268599673,0.368829975,0.213547418,0.228096652,0.227970066,0.310096368,0.220473656,0.211151392,0.19265074,0.237259729,0.189534453,0.246288041,0.296426021,0.255630726,0.190731796,0.215440555,0.305984111,0.237906163,0.219830766,0.304856155,0.199334578,0.171556271,0.22996759,0.276700923,0.248223959,0.333510541,0.197795695,0.227020233,0.260938126,0.20443488,0.201048545,0.205142132,0.274205383,0.214453576,0.226661242,0.26897449,0.1834832,0.17814729,0.187247147,0.128702035,0.22920577,0.222393863,0.186406049,0.248666738,0.224189594,0.214995353,0.22738046,0.195244467,0.245842173,0.254904614,2020/5/6,0,Mountain County,Went into,Coronavirus Lockdown
933,932,0.213053285,0.214070263,0.154069959,0.143419553,0.147681739,0.228742637,0.183770194,0.178864491,0.177167871,0.18176201,0.170072693,0.197356482,0.232657389,0.208609523,0.146937482,0.197416105,0.174110993,0.14596004,0.13287954,0.208809013,0.151920267,0.168517259,0.161662537,0.226125557,0.138992218,0.229356198,0.161046217,0.189025379,0.208081042,0.152375715,0.159757168,0.177609174,0.16255791,0.159951715,0.189449977,0.18185191,0.164955093,0.13668806,0.170993064,0.149004355,0.220006015,0.179906561,0.140017127,0.19913464,0.1397339,0.170250046,0.185727007,0.177192996,0.212698725,0.249638036,2020/5/28,0,August convention,is in,letter to N.C. Gov. Cooper
934,933,0.473007881,0.470728372,0.41287636,0.406289231,0.419745651,0.47710984,0.473776062,0.432966558,0.427716196,0.416628208,0.399607352,0.441665827,0.474798592,0.453635204,0.411296176,0.482842398,0.433016447,0.411922069,0.365046724,0.4566403,0.422634871,0.44650995,0.441283739,0.472375272,0.409564682,0.505538091,0.420299876,0.466563058,0.477927802,0.441262341,0.44474694,0.392610066,0.41834382,0.421241592,0.450083295,0.436309897,0.433147648,0.389346582,0.445177537,0.419939056,0.474435261,0.446137022,0.429744766,0.459180023,0.431284126,0.474050149,0.448611495,0.474895555,0.466238295,0.491075599,2020/6/4,0,Medical journals,retract,two coronavirus studies
935,934,0.987674888,0.988008052,0.988597313,0.985905375,0.987134709,0.987743022,0.986969604,0.987267733,0.986640805,0.985481922,0.988613296,0.986405633,0.987335326,0.986852298,0.987578524,0.988034717,0.986995481,0.988377916,0.987459706,0.988186581,0.988327022,0.98721147,0.987281783,0.987668972,0.988677922,0.988358521,0.985783475,0.987735367,0.987574496,0.988128494,0.98540403,0.988028846,0.987426666,0.988351117,0.987639763,0.987335115,0.987354621,0.987999551,0.987322163,0.987538383,0.988511496,0.986700776,0.987099219,0.988130062,0.987825302,0.987740707,0.987292546,0.986897884,0.987635632,0.987492027,2020/5/28,0,White House,skip forecast at time,summer
936,935,0.011490938,0.011832827,-0.035401066,-0.024712276,-0.030393506,0.006215601,-0.014953947,-0.007328734,-0.010204967,-0.011108784,-0.026953034,-0.006544123,0.000671007,0.001734035,-0.019645394,-0.00973441,-0.042600571,-0.01324374,-0.046378886,0.000575586,-0.027587611,-0.039949287,-0.027657942,-0.012901265,-0.028598929,0.018559483,-0.018847198,-0.028154014,0.009608351,-0.04529001,-0.009014759,-0.020620901,-0.042463596,-0.018121176,0.001900402,-0.032741224,-0.027792089,-0.051130909,-0.024806824,-0.045841705,-0.006108792,-0.030887645,-0.029556413,0.001624527,-0.041353751,-0.015507948,-0.028750843,-0.003426941,0.013301383,-0.01159932,2020/4/15,0,Trump,is having,temper tantrums
937,936,0.712853684,0.669335092,0.657070772,0.667706506,0.669109929,0.740865875,0.669654042,0.673449327,0.713589337,0.640409696,0.659870923,0.664225969,0.624031116,0.741895626,0.675880711,0.698873549,0.653493731,0.64084,0.672529777,0.672866569,0.644676546,0.685870153,0.656611403,0.660123099,0.653478281,0.703797944,0.69615357,0.680925315,0.702875215,0.689255629,0.63231842,0.603137454,0.680816809,0.659629433,0.685162194,0.689935223,0.664297165,0.646672101,0.628219552,0.671824683,0.704503967,0.645054781,0.682444457,0.688464471,0.644484541,0.692160322,0.637515305,0.657599794,0.698034964,0.720765704,2020/3/25,1,Republicans,forging ahead with,Charlotte convention
938,937,0.920111625,0.917028941,0.922304002,0.914767773,0.921371738,0.927662704,0.921483609,0.922693073,0.924153708,0.922700221,0.914808629,0.921736358,0.92937124,0.927141611,0.929356356,0.927092757,0.92715089,0.933515179,0.923310579,0.931871682,0.919503173,0.923187474,0.923441663,0.921093934,0.915848303,0.926526837,0.923009649,0.923396337,0.915898891,0.916139622,0.910818521,0.925074296,0.918741928,0.924813673,0.920415462,0.925411589,0.917185673,0.915611998,0.917079725,0.928863069,0.929824156,0.920477138,0.918994398,0.928402717,0.92355427,0.924084424,0.925832955,0.916160838,0.925921363,0.939615397,2020/4/1,0,Activists,turned to,White House
939,938,0.981412837,0.982485387,0.981397943,0.982713926,0.980808648,0.981954984,0.981698688,0.98038392,0.979999566,0.978607177,0.981104644,0.980982857,0.982196125,0.980862157,0.980142965,0.981378881,0.982855524,0.980523127,0.980475832,0.982937356,0.982124201,0.978317775,0.980262566,0.982211535,0.981155989,0.980786932,0.979966954,0.981028896,0.983812689,0.981450672,0.980796233,0.980087394,0.979147606,0.981173819,0.981949511,0.981625494,0.980620513,0.980420287,0.983543371,0.981521939,0.980739649,0.981031652,0.981500777,0.981750152,0.981676141,0.979325065,0.980775946,0.980286905,0.981260535,0.982366693,2020/5/13,0,European Union diplomats,face within,enemy
940,939,0.929088223,0.925858755,0.923052904,0.92364168,0.919504043,0.928439977,0.918753113,0.922296911,0.923768786,0.91665188,0.922965696,0.920473332,0.931955509,0.929609229,0.924633079,0.926311425,0.924678433,0.919421943,0.917043444,0.929243217,0.925186047,0.922015456,0.927292223,0.927812703,0.925954848,0.934404359,0.92647468,0.926901864,0.923179027,0.928434623,0.915132144,0.918200674,0.920327331,0.925522621,0.927348562,0.92134626,0.917985939,0.921181025,0.928332753,0.919773397,0.930348489,0.917728781,0.916725437,0.928867557,0.926750683,0.917903207,0.921752689,0.925376501,0.925990726,0.931979235,2020/6/3,1,Congress,stuck in,paralysis
941,940,0.957132854,0.956500507,0.956354941,0.954890795,0.953201678,0.958821084,0.957424747,0.955736541,0.955771979,0.955001562,0.953310827,0.954727979,0.959459086,0.958794953,0.95659391,0.957491819,0.956852275,0.954583079,0.954319743,0.958784338,0.957341392,0.955738058,0.954396988,0.960842658,0.956987725,0.958299258,0.956768912,0.95724669,0.957960699,0.957370814,0.954919142,0.955189489,0.954469554,0.956730772,0.956410688,0.956965009,0.954238025,0.952934105,0.956428367,0.957023764,0.957571678,0.955780302,0.954336979,0.956958429,0.956238802,0.956395586,0.958747164,0.953483645,0.957264554,0.960662484,2020/4/3,0,Google,wielding,its vast troves in virus fight
942,941,0.920557598,0.922749596,0.909470917,0.898161733,0.905333796,0.906278056,0.903912021,0.907212486,0.918680876,0.906228793,0.910275203,0.904736932,0.910735013,0.909039091,0.904321266,0.909885457,0.909001174,0.884953708,0.904529075,0.903146454,0.891866203,0.901968967,0.911261399,0.909698775,0.904777595,0.91196067,0.904899932,0.906481854,0.899061961,0.908481532,0.897953903,0.884576528,0.892935119,0.904603924,0.915009797,0.903398504,0.907841669,0.883176836,0.913683674,0.893379189,0.910437245,0.900081282,0.898691471,0.891971146,0.900248795,0.889092389,0.901290317,0.90615345,0.908321297,0.917748228,2020/5/4,1,people,are reacting to,restrictions
943,942,0.033730121,0.018812997,0.020235111,0.000662011,0.001481224,0.061277244,0.059364803,0.012454112,0.046871178,0.011427061,-0.004430461,0.029611555,0.067541667,0.028286624,-0.037560693,-0.020650873,-0.038468521,0.011805818,-0.025719862,0.046125789,-0.020356773,-0.028716759,-0.012938556,0.015324465,-0.020803642,0.049470979,0.001655314,0.020962659,0.036594274,-0.042083278,0.029824278,-0.006977502,-0.051689311,0.02280151,0.046180191,-0.004230175,-0.011358174,-0.015832824,0.007917198,-0.048880018,0.0457119,0.001411162,-0.007737572,0.014121915,-0.041664035,-0.028704299,-0.008020226,0.026338279,0.062238597,0.040355338,2020/4/17,1,Trumps Wild West approach,is,game changer
944,943,0.718924002,0.721745923,0.690039193,0.668736976,0.659597727,0.715354264,0.703773972,0.682733759,0.673040627,0.684570454,0.662493414,0.67889143,0.728884718,0.693464059,0.702452207,0.694333115,0.693349141,0.675384027,0.67394617,0.717238978,0.702118105,0.654348589,0.677947494,0.729198204,0.661839916,0.728363213,0.688435254,0.681964808,0.70665739,0.678059067,0.692646672,0.673694183,0.671743911,0.684291133,0.684951988,0.680390275,0.652529554,0.65141029,0.701858189,0.67771198,0.710431369,0.662305789,0.658393983,0.721372678,0.69141796,0.685186475,0.672386427,0.6890683,0.716294796,0.717296009,2020/6/16,1,Powells,warning on,pandemic clashes Trumps tweets
945,944,0.996216758,0.995843428,0.99636969,0.996168485,0.996283499,0.995964341,0.996325523,0.996370394,0.996275464,0.996472825,0.99644078,0.996145511,0.995909261,0.996143031,0.996168022,0.99633728,0.99611302,0.996407155,0.996578607,0.995829648,0.996091143,0.996121535,0.996197406,0.996063328,0.996599231,0.996015109,0.996215686,0.996273511,0.996353529,0.996251613,0.996148846,0.996311934,0.996470377,0.996194282,0.995990284,0.9961444,0.996178928,0.996394796,0.996200608,0.99613485,0.995698808,0.996181413,0.996409487,0.996092793,0.996344341,0.996287368,0.996156671,0.995954384,0.995864931,0.996109831,2020/5/15,1,Team Biden,has,message
946,945,0.377394517,0.381817364,0.309097102,0.320090453,0.30789749,0.360693867,0.347765686,0.349379806,0.344596611,0.339280016,0.279887102,0.353309866,0.411695687,0.39255672,0.310905354,0.366570855,0.311089226,0.326323594,0.357265742,0.383685155,0.29460647,0.303197274,0.328659428,0.364911452,0.295952511,0.422539751,0.36243826,0.342614855,0.367209052,0.331263405,0.325896154,0.359741991,0.341059973,0.338051206,0.306258318,0.333887793,0.317526485,0.310781799,0.37148072,0.291101828,0.382713897,0.37035356,0.32107023,0.347583551,0.337645538,0.302213396,0.336608134,0.310942949,0.397621968,0.412804556,2020/6/10,0,Europe,Looking seeks,its rights movement
947,946,0.019518671,0.031566579,-0.041464345,-0.043133594,-0.044770009,0.002867612,0.000525978,0.029717203,-0.060349463,-0.018119069,-0.055509154,-0.028661105,0.047031921,0.039438242,-0.044733908,0.002595967,-0.074255814,-0.023630954,-0.062553241,0.031015518,-0.031530144,-0.006054782,0.002492654,0.042919383,-0.049542578,0.134951505,0.001218549,0.022798028,0.013648822,-0.063411035,-0.016557164,-0.059645736,-0.033208817,-0.022417834,-0.002295125,-0.027188907,-0.044523747,-0.073673291,-0.005521754,-0.047350864,0.027047908,-0.012055398,-0.050675878,0.05857479,-0.097379518,-0.055855769,-0.016940267,0.027728369,0.019305409,-0.0403373,2020/2/26,0,Lawmakers,spar over,coordinating coronavirus response
948,947,0.942340843,0.941495167,0.937880001,0.934320374,0.934490801,0.941909853,0.942442966,0.942083104,0.938958889,0.941837349,0.934828045,0.934306162,0.942266527,0.938900507,0.93512844,0.938909374,0.938084369,0.938117188,0.937341763,0.942712721,0.935463081,0.942112518,0.932709727,0.941647703,0.93786391,0.93924403,0.931514762,0.942839272,0.92979488,0.933644767,0.93933706,0.945462808,0.936048883,0.932888276,0.933538505,0.937021134,0.937728802,0.935753629,0.934431351,0.938674167,0.942619129,0.945627637,0.937806197,0.940775462,0.93759578,0.924903313,0.946791647,0.934879379,0.937889422,0.940934952,2020/4/20,0,Trumps,surprise,immigration ban
949,948,0.544967307,0.581017988,0.536475147,0.52601036,0.49954735,0.55256942,0.556952741,0.538920634,0.540805456,0.5001205,0.509118348,0.49746986,0.561365873,0.587627025,0.533288409,0.558171498,0.530380149,0.513287454,0.535433702,0.608303417,0.554717795,0.526296237,0.527529846,0.579476456,0.493539701,0.617005471,0.545926371,0.567540095,0.580227491,0.53573344,0.52714176,0.495221012,0.517578878,0.520747657,0.545294908,0.546287935,0.51687197,0.50729838,0.591595495,0.545051284,0.600476008,0.521769461,0.496447125,0.589829915,0.525865511,0.501949905,0.503398143,0.550179672,0.585209294,0.551138704,2020/4/27,1,Backlash,grows,as pandemic relief stumbles
950,949,0.102042182,0.102444055,0.057759922,0.062306425,0.027171839,0.117969277,0.102150889,0.071843617,0.074278577,0.067426348,0.032517657,0.067052425,0.121074457,0.099964377,0.051611387,0.0861841,0.051012017,0.067609278,0.033223989,0.114332081,0.053321455,0.057362219,0.071173533,0.105280627,0.019175638,0.14246894,0.071468664,0.095742521,0.105864323,0.039594737,0.094699644,0.047117082,0.046697419,0.084807793,0.094362032,0.063855588,0.049864317,0.044141968,0.070961595,0.049599177,0.10513766,0.086528671,0.061251666,0.096722469,0.037662019,0.079517084,0.062636182,0.081987137,0.092596299,0.089367136,2020/6/2,1,Rod Rosenstein,kick off,Senates Russia redux hearings
951,950,-0.021421464,-0.029008043,-0.02578703,-0.042489501,-0.070724413,0.017931039,-0.001799191,-0.053679983,-0.055722907,-0.056795067,-0.091462573,-0.074938353,0.003052193,-0.026702459,-0.129069585,-0.057651748,-0.10996561,-0.057765901,-0.118672588,-0.026913926,-0.07363565,-0.01629588,-0.062779493,-0.007965232,-0.062339047,0.060776987,-0.050771114,-0.059998956,0.00296987,-0.088599555,-0.069623992,-0.093270372,-0.090119114,-0.096092453,-0.000264207,-0.096496477,-0.024078879,-0.100590342,-0.070221885,-0.108341667,0.028015282,-0.060087851,-0.040368353,-0.000437394,-0.089170271,-0.085211184,-0.051807215,-0.012701564,-0.001473941,-0.089470726,2020/6/2,1,House,bans,virtual voting
952,951,0.038245554,0.0189235,-0.009351142,-0.023725229,0.010151098,0.01838467,0.01041647,0.025297829,0.018892783,0.022513007,0.005865544,0.016612044,0.010702254,0.027747863,0.004583553,-0.0009211,-0.035712465,-0.004156058,-0.025099789,0.010077223,0.009983893,-0.001733148,-0.014970622,0.024993482,0.002511308,0.068593556,0.018403983,0.030496309,0.039604695,-0.036050511,0.006173644,-0.018461011,0.006537201,-0.006110731,0.004156342,-0.015120666,-0.007841006,-0.052020881,0.004041184,-0.045766343,0.048088506,0.005838459,-0.011555215,0.0047937,-0.01534871,-0.018626711,-0.007945577,0.030663109,0.035560589,0.030023253,2020/6/17,0,Chris Bedford,editor at,Federalist
953,952,0.994938936,0.994512416,0.99473216,0.994829481,0.994866181,0.994797761,0.994932366,0.994859225,0.994755863,0.995003289,0.994818319,0.995013586,0.994745693,0.99459845,0.994835896,0.994473786,0.994906348,0.995022241,0.994737736,0.994604806,0.994828613,0.994760588,0.994886148,0.994700173,0.994985008,0.994857618,0.994792784,0.994752701,0.994833262,0.994734863,0.995041002,0.994951985,0.994572275,0.994915173,0.994877557,0.994760931,0.995174007,0.994981723,0.994960329,0.99486072,0.994665492,0.994816745,0.994901877,0.9951419,0.994649505,0.994935595,0.994894188,0.995088869,0.994690755,0.994413188,2020/5/22,1,Trump,attend Elon Musks SpaceX launch at time,week
954,953,0.772519351,0.746630162,0.741838801,0.750036191,0.702474351,0.78121349,0.764558337,0.7651162,0.771024084,0.710081776,0.692836615,0.725300982,0.728084774,0.767724971,0.747783566,0.76424409,0.745888223,0.723626271,0.755200518,0.783897907,0.75596229,0.714265744,0.671458324,0.751321425,0.720852621,0.762687822,0.743865141,0.771220553,0.782342369,0.762824339,0.772676468,0.713994459,0.67434845,0.764695255,0.743621193,0.730145783,0.712459287,0.686656442,0.782145369,0.696059784,0.74986928,0.747994914,0.701737922,0.774250002,0.736925841,0.728151657,0.746870872,0.726276386,0.781530427,0.763548114,2020/4/1,0,14 day lockdown,fight,virus
955,954,0.132332499,0.224740865,0.105530598,0.13754319,0.105790961,0.20264054,0.100710275,0.12481599,0.128374386,0.091255695,0.11008282,0.130130678,0.157158661,0.149774521,0.094928745,0.142446388,0.119082141,0.063412793,0.118139549,0.179616866,0.103006985,0.130565352,0.110394336,0.135425735,0.116095593,0.204622331,0.121818452,0.141628399,0.188158239,0.139083289,0.126266503,0.136806635,0.109458083,0.122550844,0.12805219,0.104436263,0.06613037,0.075316482,0.118486633,0.087697112,0.155340012,0.163183034,0.110528267,0.162758624,0.100646776,0.107725484,0.10748302,0.144534086,0.165847893,0.124169541,2020/5/7,1,Weekly jobless claims,rise,states move
956,955,0.174359883,0.228256132,0.184317871,0.121084134,0.163862206,0.219785768,0.189677385,0.185231651,0.202372584,0.174714875,0.128502179,0.174828645,0.215941286,0.199779561,0.157773003,0.20710725,0.154346788,0.153528011,0.161334822,0.224576186,0.118118202,0.193575804,0.162479491,0.195327672,0.134562677,0.266022809,0.198013683,0.168791895,0.197300795,0.144077164,0.140249398,0.158864789,0.154342416,0.149993598,0.184021255,0.152066049,0.175133029,0.106568761,0.172817743,0.16108437,0.199203007,0.183979082,0.155448513,0.193305732,0.153588831,0.145141276,0.186294924,0.163795292,0.223148445,0.239194027,2020/3/5,0,drug industry,got,its way
